27	1034	2
27	1088	1
27	1096	2
27	1114	1
27	1122	1
27	1125	1
27	1189	1
33	327	1
33	413	1
33	742	1
33	991	1
33	1220	1
35	38	2
35	39	1
35	46	1
35	52	1
35	61	1
35	63	1
35	67	2
35	91	1
35	327	1
35	328	1
35	333	1
35	369	1
35	618	1
35	724	1
35	910	1
35	1210	1
38	39	1
38	46	1
38	52	1
38	61	1
38	63	1
38	67	2
38	91	1
38	327	1
38	328	1
38	333	1
38	369	1
38	618	1
38	724	1
38	910	1
38	1210	1
39	59	1
39	67	1
39	167	1
39	178	1
39	199	1
39	241	1
39	264	1
39	327	1
39	333	1
39	340	1
39	364	1
39	383	1
39	443	1
39	543	1
39	554	1
39	621	1
39	628	1
39	696	1
39	705	1
39	735	1
39	737	1
39	756	1
39	970	1
39	1114	1
39	1139	1
39	1172	1
39	1198	1
39	1214	1
46	67	1
48	199	1
48	227	1
48	264	1
48	333	1
48	340	1
48	443	1
48	636	1
48	705	1
48	720	1
48	737	1
48	753	1
48	766	1
48	1114	1
52	59	1
52	67	1
52	149	1
52	167	1
52	241	1
52	264	1
52	307	1
52	308	1
52	327	1
52	333	1
52	340	1
52	364	1
52	383	1
52	454	1
52	473	1
52	543	1
52	609	1
52	621	1
52	696	1
52	705	1
52	981	1
52	1015	1
52	1037	1
52	1092	1
52	1114	1
52	1139	1
52	1189	1
52	1198	1
52	1214	1
53	264	1
53	333	1
53	340	1
53	705	1
53	1114	1
59	63	1
59	167	2
59	328	1
59	621	2
59	724	1
59	910	1
59	1210	1
59	1214	2
61	67	1
63	67	1
63	167	1
63	178	1
63	199	1
63	241	1
63	264	1
63	327	1
63	333	1
63	340	1
63	364	1
63	383	1
63	443	1
63	543	1
63	554	1
63	621	1
63	628	1
63	696	1
63	705	1
63	735	1
63	737	1
63	756	1
63	970	1
63	1114	1
63	1139	1
63	1172	1
63	1198	1
63	1214	1
67	91	1
67	327	1
67	328	1
67	333	1
67	369	1
67	618	1
67	724	1
67	910	1
67	1210	1
72	333	1
72	591	1
79	173	1
79	230	1
79	264	1
79	325	1
79	333	1
79	340	1
79	369	2
79	647	1
79	696	1
79	705	1
79	1087	1
79	1114	1
79	1183	1
79	1198	1
85	151	1
85	165	1
85	224	2
85	226	1
85	255	2
85	264	1
85	295	2
85	333	1
85	340	2
85	349	3
85	357	2
85	400	1
85	408	7
85	420	1
85	437	1
85	525	2
85	551	1
85	553	2
85	574	2
85	578	2
85	674	1
85	689	2
85	696	1
85	705	2
85	720	1
85	753	1
85	760	1
85	830	1
85	847	3
85	857	2
85	887	1
85	917	2
85	943	1
85	950	1
85	1027	1
85	1028	1
85	1033	1
85	1088	5
85	1114	2
85	1158	2
85	1188	1
85	1189	3
85	1198	1
87	234	2
87	264	3
87	313	1
87	321	1
87	333	4
87	340	3
87	459	1
87	705	3
87	772	1
87	945	1
87	1061	2
87	1067	2
87	1112	1
87	1114	3
87	1189	2
91	141	2
91	178	3
91	264	5
91	274	2
91	327	1
91	333	16
91	340	5
91	350	1
91	369	2
91	382	1
91	390	1
91	399	1
91	463	2
91	485	1
91	487	1
91	501	2
91	591	3
91	618	4
91	635	1
91	639	2
91	684	1
91	705	8
91	742	1
91	759	1
91	806	1
91	826	1
91	898	1
91	975	2
91	1054	1
91	1059	2
91	1107	2
91	1114	6
91	1186	2
91	1189	4
91	1208	1
104	178	1
104	227	1
104	305	1
104	369	1
104	399	1
104	437	1
104	552	1
104	553	2
104	574	2
104	581	1
104	636	1
104	689	1
104	720	1
104	753	1
104	758	1
104	761	1
104	766	1
104	826	1
104	901	1
104	913	1
104	917	1
104	929	1
104	946	1
104	961	1
104	1054	1
104	1094	1
104	1107	1
104	1118	1
110	333	1
110	591	1
125	142	1
125	264	1
125	307	1
125	308	1
125	321	1
125	333	1
125	340	1
125	459	1
125	465	1
125	564	1
125	696	1
125	705	1
125	850	1
125	924	1
125	945	1
125	981	1
125	1015	1
125	1033	1
125	1034	1
125	1065	1
125	1096	1
125	1114	1
125	1154	1
125	1198	1
127	178	3
127	264	3
127	327	1
127	333	4
127	340	3
127	408	1
127	487	1
127	591	1
127	705	4
127	847	1
127	1088	1
127	1107	2
127	1114	4
127	1189	1
134	199	1
134	227	1
134	264	1
134	333	1
134	340	1
134	443	1
134	636	1
134	705	1
134	720	1
134	737	1
134	753	1
134	766	1
134	1114	1
141	274	2
141	333	3
141	639	2
142	151	1
142	178	1
142	264	2
142	307	1
142	308	1
142	321	1
142	333	2
142	340	2
142	369	1
142	382	1
142	390	1
142	399	1
142	408	1
142	459	1
142	542	1
142	551	1
142	640	1
142	684	1
142	705	2
142	759	1
142	800	1
142	826	1
142	847	1
142	924	9
142	945	1
142	947	1
142	950	1
142	981	1
142	1015	1
142	1027	1
142	1028	1
142	1033	2
142	1034	9
142	1054	1
142	1088	1
142	1096	9
142	1114	2
142	1122	1
142	1125	1
142	1188	1
142	1208	1
149	264	1
149	328	1
149	333	1
149	340	1
149	399	1
149	420	1
149	554	1
149	630	1
149	705	2
149	826	1
149	910	1
149	970	1
149	975	1
149	1054	1
149	1065	1
149	1114	1
149	1154	1
149	1186	1
149	1189	2
151	226	1
151	264	1
151	307	2
151	308	2
151	321	2
151	333	1
151	340	1
151	349	1
151	369	2
151	408	1
151	459	2
151	465	1
151	553	1
151	564	1
151	574	1
151	689	1
151	696	2
151	705	1
151	850	1
151	857	1
151	917	1
151	924	1
151	945	2
151	981	2
151	1015	2
151	1033	1
151	1034	1
151	1065	2
151	1088	1
151	1096	1
151	1114	1
151	1154	2
151	1198	2
157	264	1
157	333	1
157	340	1
157	705	1
157	1114	1
165	226	1
165	307	1
165	308	1
165	321	1
165	349	1
165	369	2
165	408	1
165	459	1
165	553	1
165	574	1
165	689	1
165	696	1
165	857	1
165	917	1
165	945	1
165	981	1
165	1015	1
165	1065	1
165	1088	1
165	1154	1
165	1198	1
167	178	1
167	230	1
167	241	2
167	325	1
167	327	4
167	328	1
167	383	2
167	489	1
167	628	1
167	647	1
167	673	1
167	724	1
167	735	1
167	756	1
167	870	1
167	910	1
167	1087	1
167	1139	2
167	1172	1
167	1183	1
167	1210	1
170	173	2
170	238	1
170	240	1
170	286	1
170	304	1
170	327	1
170	332	1
170	350	1
170	369	1
170	399	1
170	458	2
170	484	1
170	526	1
170	527	1
170	535	1
170	553	2
170	574	2
170	634	1
170	689	1
170	698	1
170	705	1
170	761	1
170	826	1
170	913	1
170	917	1
170	926	1
170	929	1
170	952	1
170	953	1
170	975	1
170	1024	1
170	1054	1
170	1065	1
170	1094	1
170	1108	1
170	1154	1
170	1186	1
170	1189	2
173	179	1
173	369	2
173	408	1
173	441	1
173	478	4
173	705	1
173	742	1
173	843	1
173	847	1
173	975	1
173	1072	1
173	1088	1
173	1146	1
173	1166	2
173	1167	2
173	1186	1
173	1189	1
178	199	1
178	231	1
178	234	2
178	238	2
178	240	1
178	264	6
178	327	1
178	333	13
178	340	6
178	369	1
178	408	1
178	424	1
178	437	1
178	478	1
178	482	1
178	487	1
178	532	1
178	552	1
178	553	1
178	574	1
178	591	2
178	595	1
178	618	3
178	621	1
178	628	6
178	630	1
178	639	2
178	705	7
178	707	1
178	724	1
178	735	4
178	737	1
178	756	3
178	758	1
178	847	1
178	924	2
178	946	1
178	953	2
178	969	1
178	974	1
178	1024	2
178	1034	2
178	1088	1
178	1096	2
178	1107	7
178	1114	7
178	1118	1
178	1149	1
178	1167	1
178	1172	2
178	1189	1
178	1210	1
178	1214	1
179	230	1
179	264	1
179	325	1
179	333	1
179	340	1
179	369	2
179	647	1
179	696	1
179	705	1
179	1087	1
179	1114	1
179	1183	1
179	1198	1
187	264	1
187	333	1
187	340	1
187	705	1
187	1114	1
199	230	1
199	238	3
199	240	3
199	264	3
199	305	1
199	325	1
199	327	1
199	333	3
199	340	3
199	443	2
199	581	1
199	628	1
199	647	1
199	703	1
199	705	3
199	724	1
199	735	1
199	737	6
199	746	1
199	756	1
199	901	1
199	913	1
199	929	1
199	953	3
199	954	1
199	1024	3
199	1087	1
199	1094	1
199	1114	3
199	1172	1
199	1183	1
199	1205	1
199	1210	1
224	333	1
224	349	1
224	408	2
224	465	1
224	564	1
224	591	1
224	850	1
224	1088	1
225	307	1
225	308	1
225	981	1
225	1015	1
226	408	2
226	553	1
226	574	1
226	578	1
226	689	1
226	760	1
226	830	1
226	847	1
226	887	1
226	917	1
226	1027	1
226	1033	1
226	1088	1
226	1189	1
227	264	1
227	333	1
227	340	1
227	703	1
227	705	1
227	707	1
227	720	2
227	746	1
227	753	2
227	1114	1
230	325	2
230	441	1
230	489	1
230	621	1
230	647	2
230	673	1
230	737	1
230	742	1
230	843	1
230	870	1
230	1072	1
230	1087	2
230	1146	1
230	1183	2
230	1214	1
231	264	1
231	333	1
231	340	1
231	628	1
231	705	1
231	735	1
231	756	1
231	1114	1
231	1172	1
234	264	3
234	313	1
234	321	1
234	333	4
234	340	3
234	459	1
234	705	3
234	772	1
234	945	1
234	1061	2
234	1067	2
234	1107	2
234	1112	1
234	1114	3
234	1189	2
236	264	1
236	333	1
236	340	1
236	705	1
236	1114	1
238	264	2
238	305	1
238	333	2
238	340	2
238	369	1
238	382	1
238	390	1
238	443	2
238	478	1
238	485	1
238	581	1
238	628	2
238	635	1
238	684	1
238	696	1
238	705	2
238	735	2
238	737	3
238	756	2
238	759	1
238	806	1
238	898	1
238	901	1
238	1114	2
238	1166	1
238	1172	2
238	1198	1
238	1208	1
240	264	2
240	280	1
240	305	1
240	333	2
240	340	2
240	352	1
240	369	1
240	382	1
240	390	1
240	416	1
240	443	2
240	478	1
240	485	1
240	581	1
240	628	1
240	635	1
240	684	1
240	692	1
240	696	2
240	705	2
240	735	1
240	737	3
240	756	1
240	759	1
240	806	1
240	886	1
240	898	1
240	901	1
240	944	1
240	983	1
240	1086	1
240	1114	2
240	1166	1
240	1172	1
240	1198	2
240	1208	1
241	328	1
241	621	2
241	724	1
241	910	1
241	1210	1
241	1214	2
249	327	1
250	364	1
250	543	1
255	333	1
255	349	1
255	408	2
255	465	1
255	564	1
255	591	1
255	850	1
255	1088	1
264	274	2
264	286	1
264	305	1
264	327	1
264	328	1
264	333	11
264	334	1
264	340	4
264	350	1
264	382	1
264	385	1
264	390	1
264	399	1
264	403	1
264	408	1
264	420	1
264	424	1
264	437	1
264	441	1
264	443	1
264	449	1
264	454	1
264	458	2
264	465	1
264	473	1
264	482	1
264	485	1
264	487	5
264	489	1
264	495	1
264	526	1
264	527	1
264	528	1
264	537	1
264	553	3
264	554	1
264	564	1
264	574	3
264	581	1
264	591	2
264	595	1
264	609	1
264	618	3
264	628	3
264	634	1
264	635	1
264	636	1
264	639	2
264	673	1
264	684	1
264	689	2
264	696	1
264	703	1
264	705	10
264	720	2
264	724	1
264	735	2
264	737	3
264	742	1
264	746	1
264	753	2
264	756	1
264	759	1
264	761	1
264	766	1
264	772	2
264	802	1
264	806	1
264	826	1
264	843	1
264	850	1
264	854	1
264	870	1
264	892	1
264	894	1
264	898	1
264	901	1
264	908	1
264	910	1
264	913	3
264	917	2
264	924	2
264	929	3
264	943	2
264	947	1
264	953	2
264	954	1
264	961	1
264	969	1
264	970	1
264	974	1
264	975	2
264	1024	2
264	1027	1
264	1034	2
264	1037	1
264	1054	1
264	1061	3
264	1065	1
264	1067	3
264	1072	1
264	1092	1
264	1094	3
264	1096	2
264	1104	2
264	1108	1
264	1114	8
264	1122	1
264	1125	1
264	1126	1
264	1146	1
264	1154	1
264	1161	1
264	1180	1
264	1186	2
264	1189	9
264	1198	1
264	1205	1
264	1208	1
264	1210	1
274	327	1
274	333	7
274	340	2
274	369	1
274	399	1
274	463	2
274	487	1
274	501	2
274	591	2
274	618	2
274	705	4
274	826	1
274	975	1
274	1054	1
274	1059	2
274	1114	3
274	1186	1
274	1189	3
280	954	1
280	1205	1
286	307	1
286	308	1
286	333	1
286	334	1
286	340	1
286	343	1
286	400	1
286	403	1
286	420	1
286	437	1
286	478	1
286	491	1
286	552	1
286	578	1
286	696	1
286	705	2
286	758	1
286	761	1
286	913	1
286	929	1
286	946	1
286	975	1
286	981	1
286	1015	1
286	1065	1
286	1094	1
286	1104	1
286	1114	2
286	1118	1
286	1154	1
286	1166	1
286	1186	1
286	1189	2
286	1198	1
295	333	1
295	349	1
295	408	2
295	465	1
295	564	1
295	591	1
295	850	1
295	1088	1
300	327	1
304	369	1
304	400	1
304	420	1
304	478	1
304	578	1
304	1166	1
305	333	1
305	340	1
305	408	1
305	443	1
305	705	1
305	707	1
305	737	1
305	847	1
305	953	1
305	1024	1
305	1088	1
305	1114	1
307	328	1
307	400	1
307	420	2
307	422	1
307	531	1
307	553	1
307	554	1
307	574	1
307	578	1
307	634	1
307	760	1
307	830	1
307	887	1
307	910	1
307	924	1
307	947	1
307	970	1
307	1027	2
307	1033	1
307	1034	1
307	1096	1
307	1122	1
307	1125	1
307	1189	1
308	328	1
308	400	1
308	420	2
308	422	1
308	531	1
308	553	1
308	554	1
308	574	1
308	578	1
308	634	1
308	760	1
308	830	1
308	887	1
308	910	1
308	924	1
308	947	1
308	970	1
308	1027	2
308	1033	1
308	1034	1
308	1096	1
308	1122	1
308	1125	1
308	1189	1
309	420	1
309	478	1
309	1065	1
309	1154	1
309	1167	1
312	313	1
312	1112	1
313	333	1
313	411	1
313	772	1
313	1061	1
313	1067	1
313	1112	1
321	333	1
321	369	1
321	553	1
321	574	1
321	760	1
321	761	1
321	772	1
321	830	1
321	887	1
321	924	1
321	947	1
321	1027	2
321	1034	1
321	1061	1
321	1067	1
321	1096	1
321	1122	1
321	1125	1
325	441	1
325	475	2
325	489	1
325	566	2
325	621	1
325	647	2
325	673	1
325	737	1
325	742	1
325	843	1
325	870	1
325	984	2
325	1072	1
325	1087	2
325	1146	1
325	1183	2
325	1214	1
327	328	1
327	333	4
327	340	1
327	408	1
327	478	1
327	487	3
327	489	1
327	591	2
327	621	4
327	639	1
327	673	1
327	705	4
327	724	1
327	737	1
327	847	1
327	870	1
327	910	1
327	991	1
327	1088	1
327	1114	4
327	1166	1
327	1189	3
327	1210	1
327	1214	4
328	333	1
328	340	1
328	364	1
328	383	1
328	454	1
328	473	1
328	543	1
328	609	1
328	621	1
328	696	1
328	705	1
328	981	1
328	1015	1
328	1037	1
328	1092	1
328	1114	1
328	1139	1
328	1189	1
328	1198	1
328	1214	1
332	478	1
332	1166	1
333	334	1
333	340	15
333	350	2
333	357	1
333	369	3
333	382	2
333	385	1
333	390	2
333	399	2
333	403	1
333	408	1
333	420	1
333	424	1
333	437	1
333	441	1
333	443	1
333	449	1
333	454	1
333	458	3
333	459	1
333	463	3
333	465	1
333	473	1
333	482	1
333	485	2
333	487	7
333	489	1
333	495	2
333	501	3
333	525	1
333	526	1
333	527	2
333	528	1
333	537	1
333	553	3
333	554	1
333	564	1
333	574	3
333	581	1
333	591	5
333	595	1
333	609	1
333	618	9
333	628	4
333	634	1
333	635	2
333	636	1
333	639	7
333	673	1
333	684	2
333	689	2
333	696	2
333	703	1
333	705	26
333	720	2
333	724	1
333	735	2
333	737	3
333	742	2
333	746	1
333	753	2
333	756	2
333	759	2
333	761	2
333	766	1
333	772	2
333	802	1
333	806	2
333	826	2
333	843	1
333	850	1
333	854	1
333	870	1
333	892	2
333	894	1
333	898	2
333	901	1
333	908	1
333	910	1
333	913	3
333	917	2
333	924	2
333	929	3
333	934	1
333	943	4
333	945	1
333	947	1
333	953	2
333	954	1
333	961	1
333	969	2
333	970	1
333	974	2
333	975	5
333	1024	2
333	1027	1
333	1034	2
333	1037	1
333	1054	2
333	1059	3
333	1061	4
333	1065	1
333	1067	4
333	1072	1
333	1092	1
333	1094	3
333	1096	2
333	1104	2
333	1107	4
333	1108	2
333	1112	1
333	1114	21
333	1122	1
333	1125	1
333	1126	1
333	1146	1
333	1154	1
333	1158	1
333	1161	1
333	1180	1
333	1186	5
333	1189	19
333	1198	2
333	1205	1
333	1208	2
333	1210	1
334	340	1
334	553	1
334	574	1
334	610	1
334	634	1
334	705	1
334	722	1
334	913	1
334	929	1
334	1094	1
334	1114	1
334	1189	1
340	350	1
340	382	1
340	385	1
340	390	1
340	399	1
340	403	1
340	408	2
340	420	1
340	424	1
340	437	1
340	441	1
340	443	1
340	449	1
340	454	1
340	458	2
340	465	1
340	473	1
340	482	1
340	485	1
340	487	6
340	489	1
340	495	1
340	526	1
340	527	1
340	528	1
340	537	1
340	553	4
340	554	1
340	564	1
340	574	4
340	581	1
340	591	3
340	595	1
340	609	1
340	618	3
340	628	4
340	634	1
340	635	1
340	636	1
340	639	2
340	673	1
340	684	1
340	689	3
340	696	1
340	703	1
340	705	13
340	720	2
340	724	1
340	735	3
340	737	3
340	742	1
340	746	1
340	753	2
340	756	1
340	759	1
340	761	1
340	766	1
340	772	2
340	802	1
340	806	1
340	826	1
340	843	1
340	850	1
340	854	1
340	870	1
340	892	1
340	894	1
340	897	1
340	898	1
340	901	1
340	908	1
340	910	1
340	913	3
340	917	3
340	924	2
340	929	3
340	943	2
340	947	1
340	953	2
340	954	1
340	961	1
340	969	1
340	970	1
340	974	1
340	975	2
340	1024	2
340	1027	1
340	1034	2
340	1037	1
340	1054	1
340	1061	3
340	1065	1
340	1067	3
340	1072	1
340	1092	1
340	1094	3
340	1096	2
340	1104	3
340	1108	1
340	1114	12
340	1122	1
340	1125	1
340	1126	1
340	1146	1
340	1154	1
340	1161	1
340	1180	1
340	1186	2
340	1189	12
340	1198	1
340	1205	1
340	1208	1
340	1210	1
343	634	1
349	357	1
349	400	1
349	408	6
349	420	1
349	525	1
349	553	1
349	574	1
349	578	2
349	674	1
349	689	1
349	696	1
349	760	1
349	830	1
349	847	3
349	887	1
349	917	1
349	1027	1
349	1033	1
349	1088	3
349	1158	1
349	1189	1
349	1198	1
350	369	1
350	478	1
350	618	1
350	705	1
350	1114	1
350	1166	1
350	1189	1
352	954	1
352	1205	1
357	408	2
357	465	1
357	564	1
357	591	1
357	850	1
357	1088	1
364	378	1
364	724	1
364	910	1
364	986	1
364	1181	1
364	1210	1
364	1222	1
369	400	1
369	420	1
369	437	1
369	441	2
369	459	1
369	478	2
369	484	1
369	551	1
369	552	1
369	553	1
369	574	1
369	575	1
369	591	1
369	604	1
369	618	1
369	628	1
369	639	1
369	698	1
369	707	1
369	735	1
369	742	2
369	756	1
369	758	1
369	760	2
369	810	1
369	830	2
369	843	2
369	887	2
369	890	1
369	897	1
369	924	1
369	926	1
369	945	1
369	946	1
369	950	1
369	953	1
369	1024	1
369	1027	2
369	1028	1
369	1034	1
369	1056	1
369	1072	2
369	1077	1
369	1096	1
369	1118	1
369	1146	2
369	1166	1
369	1167	1
369	1172	1
369	1188	1
369	1215	1
378	543	1
382	390	2
382	485	1
382	542	1
382	551	1
382	618	1
382	635	1
382	684	2
382	705	1
382	759	2
382	800	1
382	806	1
382	898	1
382	924	1
382	950	1
382	953	1
382	1024	1
382	1028	1
382	1034	1
382	1096	1
382	1114	1
382	1188	1
382	1189	1
382	1208	2
383	621	2
383	724	1
383	910	1
383	1210	1
383	1214	2
385	705	1
385	1114	1
390	485	1
390	542	1
390	551	1
390	618	1
390	635	1
390	684	2
390	705	1
390	759	2
390	800	1
390	806	1
390	898	1
390	924	1
390	950	1
390	953	1
390	1024	1
390	1028	1
390	1034	1
390	1096	1
390	1114	1
390	1188	1
390	1189	1
390	1208	2
399	454	1
399	473	1
399	478	1
399	609	1
399	639	1
399	705	1
399	707	1
399	924	1
399	1034	1
399	1037	1
399	1092	1
399	1096	1
399	1114	1
399	1166	1
400	408	1
400	472	1
400	478	1
400	553	1
400	574	1
400	634	1
400	689	1
400	696	1
400	698	1
400	728	1
400	917	1
400	940	1
400	981	1
400	1015	1
400	1065	1
400	1088	1
400	1154	1
400	1167	1
400	1198	1
403	553	1
403	574	1
403	610	1
403	634	1
403	705	1
403	722	1
403	913	1
403	929	1
403	1094	1
403	1114	1
403	1189	1
408	420	1
408	437	1
408	465	1
408	487	1
408	525	2
408	551	1
408	553	2
408	564	1
408	574	2
408	578	2
408	581	1
408	674	2
408	689	2
408	696	1
408	705	3
408	720	1
408	742	1
408	753	1
408	760	1
408	830	1
408	847	3
408	850	1
408	857	4
408	887	1
408	901	1
408	917	2
408	924	1
408	943	1
408	950	1
408	1027	1
408	1028	1
408	1033	1
408	1034	1
408	1065	1
408	1088	7
408	1096	1
408	1114	3
408	1154	1
408	1158	2
408	1188	1
408	1189	5
408	1198	1
411	1112	1
413	742	1
413	991	1
416	954	1
416	1205	1
420	436	1
420	454	1
420	472	1
420	473	1
420	478	1
420	553	1
420	574	1
420	609	1
420	634	1
420	689	1
420	696	2
420	698	1
420	705	1
420	728	1
420	761	1
420	917	1
420	940	1
420	981	2
420	1015	2
420	1037	1
420	1065	1
420	1088	1
420	1092	1
420	1114	1
420	1154	1
420	1167	1
420	1198	2
420	1216	1
422	981	1
422	1015	1
424	628	1
424	696	1
424	705	1
424	735	1
424	756	1
424	1114	1
424	1172	1
424	1198	1
436	478	1
436	1065	1
436	1154	1
436	1167	1
437	464	1
437	478	1
437	552	1
437	628	1
437	634	1
437	705	1
437	707	1
437	735	1
437	758	1
437	946	1
437	1114	1
437	1118	1
437	1167	1
438	458	2
438	526	1
438	527	1
438	1108	1
441	647	1
441	696	1
441	705	1
441	1087	1
441	1114	1
441	1183	1
441	1198	1
443	581	1
443	703	1
443	705	1
443	724	1
443	737	2
443	746	1
443	901	1
443	913	1
443	929	1
443	953	2
443	954	1
443	1024	2
443	1094	1
443	1114	1
443	1205	1
443	1210	1
449	705	1
449	1114	1
454	554	1
454	630	1
454	705	2
454	826	1
454	910	1
454	970	1
454	975	1
454	1054	1
454	1065	1
454	1114	1
454	1154	1
454	1186	1
454	1189	2
458	460	2
458	478	2
458	526	1
458	527	3
458	591	1
458	628	1
458	664	2
458	705	2
458	735	1
458	1108	3
458	1114	2
458	1166	2
458	1206	2
459	553	1
459	574	1
459	760	1
459	761	1
459	772	1
459	830	1
459	887	1
459	924	1
459	947	1
459	1027	2
459	1034	1
459	1061	1
459	1067	1
459	1096	1
459	1122	1
459	1125	1
460	526	1
460	527	1
460	1108	1
463	639	2
465	525	1
465	696	1
465	705	1
465	847	1
465	947	1
465	1027	1
465	1088	1
465	1114	1
465	1122	1
465	1125	1
465	1158	1
465	1198	1
473	554	1
473	630	1
473	705	2
473	826	1
473	910	1
473	970	1
473	975	1
473	1054	1
473	1065	1
473	1114	1
473	1154	1
473	1186	1
473	1189	2
475	566	2
475	984	2
478	484	1
478	526	1
478	527	1
478	535	1
478	553	3
478	574	3
478	634	1
478	689	1
478	698	1
478	761	1
478	826	1
478	913	2
478	917	1
478	926	1
478	929	2
478	952	1
478	953	1
478	961	1
478	1024	1
478	1054	1
478	1065	1
478	1094	2
478	1107	1
478	1108	1
478	1154	1
478	1189	1
478	1216	1
482	628	1
482	705	1
482	735	1
482	756	1
482	1114	1
482	1172	1
484	1166	1
485	542	1
485	551	1
485	618	1
485	684	1
485	705	1
485	759	1
485	800	1
485	950	1
485	953	1
485	1024	1
485	1028	1
485	1114	1
485	1188	1
485	1189	1
485	1208	1
487	591	1
487	628	1
487	639	1
487	705	9
487	735	1
487	847	1
487	943	1
487	975	1
487	1033	1
487	1088	1
487	1114	7
487	1186	1
487	1189	6
489	621	1
489	647	1
489	705	1
489	1087	1
489	1114	1
489	1183	1
489	1214	1
491	634	1
495	591	1
495	705	1
495	1114	1
501	639	2
525	564	1
525	591	1
525	850	1
525	1088	1
526	527	1
526	664	1
526	705	1
526	1108	1
526	1114	1
526	1166	1
526	1206	1
527	591	1
527	628	1
527	664	1
527	705	1
527	735	1
527	1108	2
527	1114	1
527	1166	1
527	1206	1
528	674	1
528	705	1
528	1114	1
531	981	1
531	1015	1
532	628	1
532	735	1
532	756	1
532	1172	1
535	1166	1
537	705	1
537	1114	1
542	635	1
542	684	1
542	759	1
542	806	1
542	898	1
542	924	1
542	1034	1
542	1096	1
542	1208	1
543	724	1
543	910	1
543	986	1
543	1181	1
543	1210	1
543	1222	1
551	575	1
551	635	1
551	684	1
551	759	1
551	806	1
551	898	1
551	924	1
551	1034	1
551	1077	1
551	1096	1
551	1189	1
551	1208	1
551	1215	1
552	628	1
552	634	1
552	707	1
552	735	1
553	574	2
553	578	2
553	689	1
553	696	1
553	705	4
553	707	2
553	731	1
553	760	1
553	761	1
553	830	1
553	849	1
553	857	1
553	887	1
553	913	2
553	917	1
553	929	2
553	943	1
553	945	1
553	981	1
553	994	1
553	1015	1
553	1027	1
553	1088	1
553	1094	2
553	1107	1
553	1114	4
553	1166	2
553	1167	1
553	1189	3
553	1198	1
554	609	1
554	705	1
554	724	1
554	981	1
554	1015	1
554	1037	1
554	1092	1
554	1114	1
554	1210	1
564	696	1
564	705	1
564	847	1
564	947	1
564	1027	1
564	1088	1
564	1114	1
564	1122	1
564	1125	1
564	1158	1
564	1198	1
566	984	2
574	578	2
574	689	1
574	696	1
574	705	4
574	707	2
574	731	1
574	760	1
574	761	1
574	830	1
574	849	1
574	857	1
574	887	1
574	913	2
574	917	1
574	929	2
574	943	1
574	945	1
574	981	1
574	994	1
574	1015	1
574	1027	1
574	1088	1
574	1094	2
574	1107	1
574	1114	4
574	1166	2
574	1167	1
574	1189	3
574	1198	1
575	950	1
575	1028	1
575	1188	1
578	634	1
578	689	1
578	698	1
578	857	1
578	917	1
578	981	1
578	1015	1
578	1088	2
581	705	1
581	707	1
581	737	1
581	847	1
581	953	1
581	1024	1
581	1088	1
581	1114	1
591	618	1
591	628	1
591	639	2
591	696	1
591	705	5
591	756	1
591	761	1
